skill_slug,runner_model,run_id,case_id,case_name,outcome,with_skill_passed,without_skill_passed,prompt_is_snapshot,outputs_pruned,case_prompt
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,7478fc28-0a36-452b-903b-57aac9770db3,case-13,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,20926893-0f14-45e2-ac2f-7ff8870e4313,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,291407c5-2b64-442c-aaea-c0ad95548b8f,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,849cb2fe-4e6e-4a7a-a4ef-ed44fa5e8838,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,08ae1058-d73b-4382-b758-96a630147c7b,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,36251683-53a7-4772-acf4-78aa0a27141c,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,94cf0ae6-bd43-48af-b79b-7f13b8a98067,case-19,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,a492058e-74df-418e-ab39-683eae5cc186,case-20,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,af72efa3-44ee-4383-b6ab-0b8d4e0604fa,case-21,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,09af289b-dec3-4b9d-b747-3e84cea6d918,case-22,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,3cd61bfb-a5e3-4a1f-95ce-d29af5734731,case-23,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.5-flash,8bc9836d-584f-4c20-a4ab-6995722cf19c,859b2f71-078b-4327-b0d8-a750e4cb34f6,case-24,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,3b8de2c0-d24c-4b3b-8306-ccf5d3d8b5d0,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,5ce0fc98-0456-4a61-be18-185d2e108e17,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,33d2a6bb-b64c-4f23-906e-46db32cec1e9,case-03,pass_kept,True,True,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,78800081-68bf-4bc2-a527-8d2cb9cd1b01,case-04,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,55dae86e-8b4e-4ac0-8061-7e810717dd3f,case-05,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,e6406ee0-4c66-4302-83ed-50494fbca255,case-06,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,a0078795-cc3d-48c7-8c6a-810e52777df1,case-07,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,7b4bb5e3-33b6-45f6-b398-2ff479ca7798,case-08,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,fa479360-209e-4b3e-a302-c3f6a10573f1,case-09,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,26068c5e-1c01-4d25-a8fa-e6f2625078aa,case-10,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,98503249-e4d5-463c-8535-8c57126bdb55,case-11,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,08df2be3-fd68-49db-9bb9-cb0a20bc1574,case-12,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,7478fc28-0a36-452b-903b-57aac9770db3,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,20926893-0f14-45e2-ac2f-7ff8870e4313,case-14,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,291407c5-2b64-442c-aaea-c0ad95548b8f,case-15,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,849cb2fe-4e6e-4a7a-a4ef-ed44fa5e8838,case-16,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,08ae1058-d73b-4382-b758-96a630147c7b,case-17,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,36251683-53a7-4772-acf4-78aa0a27141c,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,94cf0ae6-bd43-48af-b79b-7f13b8a98067,case-19,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,a492058e-74df-418e-ab39-683eae5cc186,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,af72efa3-44ee-4383-b6ab-0b8d4e0604fa,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,09af289b-dec3-4b9d-b747-3e84cea6d918,case-22,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
keep-a-changelog-format,gemini-3.6-flash,f6948e8d-4112-4046-9401-2f3dac621d5f,3cd61bfb-a5e3-4a1f-95ce-d29af5734731,case-23,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,5d641e65-c652-454c-bb4b-3d58a91d7ac6,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,0963f11a-8807-41c9-9a3d-e1e8a0dac9b8,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,aff9fdfe-3303-45cd-a582-dec69e1d93bf,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,3e931f87-e24d-4f27-8e23-1edcb8c67e3d,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,69012214-1f36-409a-97b6-878bfa838f47,case-05,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,5c330a92-6c26-4895-a149-2b9d8a4c20de,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,449bc9eb-6205-4ae0-86fe-24c619371c52,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,32b4b61f-d926-4a6e-9276-eb7b09f77062,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,5b0f747a-3bfe-4902-a368-5fa60a572d1b,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,c6a2faae-3403-4eef-9cd2-eabb77574017,case-10,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,47c06e37-0889-43b4-aa14-64806c6ccec9,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,43bab568-05c7-42cc-8583-c8cb54b328a3,case-12,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,27f42dac-7024-4a9a-abd9-515830e509e4,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,a383e5ed-b7c0-4fee-87d6-c9a940b092f7,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,d00545f3-2a04-487a-8160-53c98fe44364,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,4b671481-6860-492f-9034-71995234977a,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,6b7cc1ff-fe4f-418b-9031-8dbd01fa9f31,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,e53fdafc-0dc6-466c-9298-96d5676f92fe,case-18,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,f249556c-1d4c-4c3d-a1de-fbb3c005b7a9,case-19,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,516d1770-53cc-4313-b531-8808b513a727,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,f1452782-f610-48b4-93b6-b115cf7c4479,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,5e1e7821-bb99-4ccb-bbb1-eaa5ffa01611,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,eb4de200-056a-44ef-83c1-8d36384dc7a5,case-23,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.5-flash,8f32c060-7003-49df-a18c-da67574d184a,dcf7f446-eba8-41da-9083-8357107d5c8a,case-24,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,5d641e65-c652-454c-bb4b-3d58a91d7ac6,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,0963f11a-8807-41c9-9a3d-e1e8a0dac9b8,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,aff9fdfe-3303-45cd-a582-dec69e1d93bf,case-03,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,3e931f87-e24d-4f27-8e23-1edcb8c67e3d,case-04,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,69012214-1f36-409a-97b6-878bfa838f47,case-05,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,5c330a92-6c26-4895-a149-2b9d8a4c20de,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,449bc9eb-6205-4ae0-86fe-24c619371c52,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,32b4b61f-d926-4a6e-9276-eb7b09f77062,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,5b0f747a-3bfe-4902-a368-5fa60a572d1b,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,c6a2faae-3403-4eef-9cd2-eabb77574017,case-10,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,47c06e37-0889-43b4-aa14-64806c6ccec9,case-11,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,43bab568-05c7-42cc-8583-c8cb54b328a3,case-12,pass_kept,True,True,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,27f42dac-7024-4a9a-abd9-515830e509e4,case-13,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,a383e5ed-b7c0-4fee-87d6-c9a940b092f7,case-14,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,d00545f3-2a04-487a-8160-53c98fe44364,case-15,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,4b671481-6860-492f-9034-71995234977a,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,6b7cc1ff-fe4f-418b-9031-8dbd01fa9f31,case-17,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,e53fdafc-0dc6-466c-9298-96d5676f92fe,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,f249556c-1d4c-4c3d-a1de-fbb3c005b7a9,case-19,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,516d1770-53cc-4313-b531-8808b513a727,case-20,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,f1452782-f610-48b4-93b6-b115cf7c4479,case-21,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,5e1e7821-bb99-4ccb-bbb1-eaa5ffa01611,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
markdown-semantic-wrap,gemini-3.6-flash,8d4f2e91-fed8-4688-9945-dfce0081173a,eb4de200-056a-44ef-83c1-8d36384dc7a5,case-23,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,488587c5-b9a2-4824-b703-ed2d29f305d9,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,e54cdc09-9023-4775-a0c5-9c1268b4bd2d,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,bae69116-f47a-4285-baa6-9db05a73b2bd,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,42bbaf65-afb0-4299-8dc8-b43dfcd29eb0,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,a208df6e-cdef-4c03-85eb-d6068da10b54,case-05,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,827a1bb6-1037-4e2d-98b0-4de432183936,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,abd00e69-b12d-4285-88bc-21324d91d23f,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,4d996e6d-2ba8-45f8-890c-9d0658b80063,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,4635a9e8-2d70-4c49-b22c-a0b50363f24c,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,14d1c6ab-b680-4cd5-ac3a-bc605310b878,case-10,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,61bb0cc0-544a-466e-8f4a-266bd8c80947,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,0e4cf17c-d956-4047-a4a6-cbefc8cddaeb,case-12,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,b42da8bd-1b55-4673-9e7c-d82bd0146117,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,2994683c-a39d-4998-92d0-895c4b12e676,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,3311075a-608c-4d6a-97e3-6fe0118819a6,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,d2339663-ce6a-4787-a938-365d984cfa0b,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,3eae84d9-982e-469f-aadb-fed89644ca8c,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,acf8784c-59b6-4700-b1e7-b4bd3a82b1fe,case-18,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,0fe32e2b-b640-4c89-9ae2-6951bc3e32ef,case-19,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,92556f61-0f5f-4a55-8cf8-3a0a82c8c5d4,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,1009b6d8-7cec-44ae-aa88-205041a58184,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,4767620c-8a1e-4ecf-bf3d-1748ccdc8720,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.5-flash,a26972dd-9faa-4184-8198-59af48c7cece,270a39b7-b848-493e-bb5d-39d42bce2a75,case-23,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,488587c5-b9a2-4824-b703-ed2d29f305d9,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,e54cdc09-9023-4775-a0c5-9c1268b4bd2d,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,bae69116-f47a-4285-baa6-9db05a73b2bd,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,42bbaf65-afb0-4299-8dc8-b43dfcd29eb0,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,a208df6e-cdef-4c03-85eb-d6068da10b54,case-05,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,827a1bb6-1037-4e2d-98b0-4de432183936,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,abd00e69-b12d-4285-88bc-21324d91d23f,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,4d996e6d-2ba8-45f8-890c-9d0658b80063,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,4635a9e8-2d70-4c49-b22c-a0b50363f24c,case-09,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,14d1c6ab-b680-4cd5-ac3a-bc605310b878,case-10,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,61bb0cc0-544a-466e-8f4a-266bd8c80947,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,0e4cf17c-d956-4047-a4a6-cbefc8cddaeb,case-12,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,b42da8bd-1b55-4673-9e7c-d82bd0146117,case-13,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,2994683c-a39d-4998-92d0-895c4b12e676,case-14,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,3311075a-608c-4d6a-97e3-6fe0118819a6,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,d2339663-ce6a-4787-a938-365d984cfa0b,case-16,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,3eae84d9-982e-469f-aadb-fed89644ca8c,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
megatron-python-style,gemini-3.6-flash,6a7a3837-1867-42c2-be14-ba828d669c1b,acf8784c-59b6-4700-b1e7-b4bd3a82b1fe,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
